AAR,BYDEL,ALDERSKAT,IETYPE,SOC_GRUPPE,SOCSTIL,PERSONER
2009,9,2,2,1,136,95
2009,9,2,2,2,201,4
2009,9,2,2,2,202,8
2009,9,2,2,3,312,12
2009,9,2,2,3,322,4
2009,9,2,2,3,340,11
2009,9,2,2,3,350,143
2009,9,2,2,3,360,333
2009,9,2,3,1,115,1
2009,9,2,3,1,116,1
2009,9,2,3,1,118,1
2009,9,2,3,1,131,1
2009,9,2,3,1,132,8
2009,9,2,3,1,133,15
2009,9,2,3,1,134,118
2009,9,2,3,1,135,43
2009,9,2,3,1,136,17
2009,9,2,3,2,202,4
2009,9,2,3,3,312,5
2009,9,2,3,3,316,1
2009,9,2,3,3,322,1
2009,9,2,3,3,323,1
2009,9,2,3,3,340,2
2009,9,2,3,3,350,78
2009,9,2,3,3,360,43
2009,9,3,1,1,115,14
2009,9,3,1,1,116,102
2009,9,3,1,1,118,9
2009,9,3,1,1,131,50
2009,9,3,1,1,132,891
2009,9,3,1,1,133,1030
2009,9,3,1,1,134,1831
2009,9,3,1,1,135,223
2009,9,3,1,1,136,373
2009,9,3,1,2,201,72
2009,9,3,1,2,202,22
2009,9,3,1,3,311,13
2009,9,3,1,3,312,60
2009,9,3,1,3,315,2
2009,9,3,1,3,316,18
2009,9,3,1,3,319,1
2009,9,3,1,3,322,45
2009,9,3,1,3,323,22
2009,9,3,1,3,331,17
2009,9,3,1,3,340,45
2009,9,3,1,3,350,509
2009,9,3,1,3,360,204
2009,9,3,2,1,115,3
2009,9,3,2,1,116,14
2009,9,3,2,1,118,3
2009,9,3,2,1,120,1
2009,9,3,2,1,131,6
2009,9,3,2,1,132,105
2009,9,3,2,1,133,99
2009,9,3,2,1,134,253
2009,9,3,2,1,135,179
2009,9,3,2,1,136,137
2009,9,3,2,2,201,14
2009,9,3,2,2,202,7
2009,9,3,2,3,311,4
2009,9,3,2,3,312,15
2009,9,3,2,3,313,1
2009,9,3,2,3,316,5
2009,9,3,2,3,319,1
2009,9,3,2,3,322,17
2009,9,3,2,3,323,6
2009,9,3,2,3,331,2
2009,9,3,2,3,340,15
2009,9,3,2,3,350,108
2009,9,3,2,3,360,302
2009,9,3,3,1,116,5
2009,9,3,3,1,118,1
2009,9,3,3,1,131,2
2009,9,3,3,1,132,14
2009,9,3,3,1,133,28
2009,9,3,3,1,134,42
2009,9,3,3,1,135,10
2009,9,3,3,1,136,7
2009,9,3,3,2,201,2
2009,9,3,3,2,202,1
2009,9,3,3,3,312,3
2009,9,3,3,3,316,1
2009,9,3,3,3,322,3
2009,9,3,3,3,323,1
2009,9,3,3,3,340,4
2009,9,3,3,3,350,12
2009,9,3,3,3,360,12
2009,9,4,1,1,115,159
2009,9,4,1,1,116,521
2009,9,4,1,1,118,66
2009,9,4,1,1,120,6
2009,9,4,1,1,131,415
2009,9,4,1,1,132,2999
2009,9,4,1,1,133,3421
2009,9,4,1,1,134,4485
2009,9,4,1,1,135,1036
2009,9,4,1,1,136,1040
2009,9,4,1,2,201,290
2009,9,4,1,2,202,16
2009,9,4,1,3,311,37
2009,9,4,1,3,312,242
2009,9,4,1,3,315,14
2009,9,4,1,3,316,39
2009,9,4,1,3,318,3
2009,9,4,1,3,319,53
2009,9,4,1,3,322,91
2009,9,4,1,3,323,267
2009,9,4,1,3,331,790
2009,9,4,1,3,333,25
2009,9,4,1,3,340,310
2009,9,4,1,3,350,239
2009,9,4,1,3,360,586
2009,9,4,2,1,115,56
2009,9,4,2,1,116,141
2009,9,4,2,1,118,22
2009,9,4,2,1,120,7
2009,9,4,2,1,131,18
2009,9,4,2,1,132,328
2009,9,4,2,1,133,306
2009,9,4,2,1,134,594
2009,9,4,2,1,135,515
2009,9,4,2,1,136,336
2009,9,4,2,2,201,92
2009,9,4,2,2,202,20
2009,9,4,2,3,311,17
2009,9,4,2,3,312,140
2009,9,4,2,3,315,2
2009,9,4,2,3,316,32
2009,9,4,2,3,318,6
2009,9,4,2,3,319,5
2009,9,4,2,3,322,26
2009,9,4,2,3,323,73
2009,9,4,2,3,331,184
2009,9,4,2,3,333,2
2009,9,4,2,3,340,173
2009,9,4,2,3,350,58
2009,9,4,2,3,360,552
2009,9,4,3,1,116,5
2009,9,4,3,1,131,1
2009,9,4,3,1,132,25
2009,9,4,3,1,133,33
2009,9,4,3,1,134,43
2009,9,4,3,1,135,12
2009,9,4,3,1,136,19
2009,9,4,3,2,201,4
2009,9,4,3,2,202,1
2009,9,4,3,3,312,4
2009,9,4,3,3,316,2
2009,9,4,3,3,322,6
2009,9,4,3,3,323,3
2009,9,4,3,3,331,6
2009,9,4,3,3,340,3
2009,9,4,3,3,350,1
2009,9,4,3,3,360,16
2009,9,5,1,1,115,18
2009,9,5,1,1,116,47
2009,9,5,1,1,118,8
2009,9,5,1,1,120,4
2009,9,5,1,1,131,29
2009,9,5,1,1,132,135
2009,9,5,1,1,133,150
2009,9,5,1,1,134,256
2009,9,5,1,1,135,70
2009,9,5,1,1,136,104
2009,9,5,1,2,201,10
2009,9,5,1,2,202,1
2009,9,5,1,3,311,1
2009,9,5,1,3,312,9
2009,9,5,1,3,316,4
2009,9,5,1,3,319,3
2009,9,5,1,3,323,18
2009,9,5,1,3,324,638
2009,9,5,1,3,326,25
2009,9,5,1,3,329,468
2009,9,5,1,3,331,357
2009,9,5,1,3,333,45
2009,9,5,1,3,340,20
2009,9,5,1,3,360,51
2009,9,5,2,1,115,8
2009,9,5,2,1,116,6
2009,9,5,2,1,118,1
2009,9,5,2,1,120,1
2009,9,5,2,1,131,3
2009,9,5,2,1,132,3
2009,9,5,2,1,133,12
2009,9,5,2,1,134,28
2009,9,5,2,1,135,12
2009,9,5,2,1,136,17
2009,9,5,2,2,201,7
2009,9,5,2,3,312,1
2009,9,5,2,3,323,2
2009,9,5,2,3,324,67
2009,9,5,2,3,326,2
2009,9,5,2,3,329,47
2009,9,5,2,3,331,65
2009,9,5,2,3,340,10
2009,9,5,2,3,350,1
2009,9,5,2,3,360,14
2009,9,5,3,1,116,1
2009,9,5,3,1,132,1
2009,9,5,3,1,133,1
2009,9,5,3,3,324,1
2009,9,6,1,1,115,4
2009,9,6,1,1,116,28
2009,9,6,1,1,118,1
2009,9,6,1,1,131,3
2009,9,6,1,1,132,7
2009,9,6,1,1,133,12
2009,9,6,1,1,134,24
2009,9,6,1,1,135,14
2009,9,6,1,1,136,69
2009,9,6,1,3,329,3932
2009,9,6,1,3,360,1
2009,9,6,2,1,115,2
2009,9,6,2,1,132,1
2009,9,6,2,1,135,1
2009,9,6,2,1,136,4
2009,9,6,2,3,329,298
2009,9,6,2,3,333,1
2009,9,6,2,3,340,9
2009,9,6,2,3,360,12
2009,9,6,3,3,329,10
2009,10,1,1,1,132,2
2009,10,1,1,1,133,6
2009,10,1,1,1,134,41
2009,10,1,1,1,135,32
2009,10,1,1,1,136,47
2009,10,1,1,3,400,6547
2009,10,1,2,1,134,5
2009,10,1,2,1,135,2
2009,10,1,2,1,136,3
2009,10,1,2,3,400,328
2009,10,1,3,1,133,1
2009,10,1,3,1,134,17
2009,10,1,3,1,135,13
2009,10,1,3,1,136,14
2009,10,1,3,3,400,1914
2009,10,2,1,1,115,3
2009,10,2,1,1,116,23
2009,10,2,1,1,118,3
2009,10,2,1,1,131,30
2009,10,2,1,1,132,260
2009,10,2,1,1,133,390
2009,10,2,1,1,134,2551
2009,10,2,1,1,135,456
2009,10,2,1,1,136,404
2009,10,2,1,2,201,37
2009,10,2,1,2,202,28
2009,10,2,1,3,311,3
2009,10,2,1,3,312,43
2009,10,2,1,3,315,1
2009,10,2,1,3,316,9
2009,10,2,1,3,322,12
2009,10,2,1,3,323,20
2009,10,2,1,3,331,17
2009,10,2,1,3,333,10
2009,10,2,1,3,340,44
2009,10,2,1,3,350,1111
2009,10,2,1,3,360,306
2009,10,2,2,1,116,8
2009,10,2,2,1,118,2
2009,10,2,2,1,131,4
2009,10,2,2,1,132,35
2009,10,2,2,1,133,60
2009,10,2,2,1,134,313
2009,10,2,2,1,135,142
2009,10,2,2,1,136,101
2009,10,2,2,2,201,6
2009,10,2,2,2,202,14
2009,10,2,2,3,312,21
2009,10,2,2,3,315,2
2009,10,2,2,3,316,4
2009,10,2,2,3,322,2
2009,10,2,2,3,323,2
2009,10,2,2,3,331,2
2009,10,2,2,3,333,1
2009,10,2,2,3,340,19
2009,10,2,2,3,350,231
2009,10,2,2,3,360,476
2009,10,2,3,1,116,2
2009,10,2,3,1,131,4
2009,10,2,3,1,132,7
2009,10,2,3,1,133,24
2009,10,2,3,1,134,171
2009,10,2,3,1,135,54
2009,10,2,3,1,136,48
2009,10,2,3,2,201,5
2009,10,2,3,2,202,4
2009,10,2,3,3,312,5
2009,10,2,3,3,316,1
2009,10,2,3,3,322,2
2009,10,2,3,3,323,1
2009,10,2,3,3,331,2
2009,10,2,3,3,333,2
2009,10,2,3,3,340,15
2009,10,2,3,3,350,135
2009,10,2,3,3,360,76
2009,10,3,1,1,115,18
2009,10,3,1,1,116,102
2009,10,3,1,1,118,19
2009,10,3,1,1,131,57
2009,10,3,1,1,132,879
2009,10,3,1,1,133,978
2009,10,3,1,1,134,1462
2009,10,3,1,1,135,208
2009,10,3,1,1,136,331
2009,10,3,1,2,201,55
2009,10,3,1,2,202,15
2009,10,3,1,3,311,5
2009,10,3,1,3,312,60
2009,10,3,1,3,315,2
2009,10,3,1,3,316,14
2009,10,3,1,3,319,2
2009,10,3,1,3,322,41
2009,10,3,1,3,323,25
2009,10,3,1,3,331,27
2009,10,3,1,3,340,35
2009,10,3,1,3,350,470
2009,10,3,1,3,360,189
2009,10,3,2,1,115,9
2009,10,3,2,1,116,14
2009,10,3,2,1,118,4
2009,10,3,2,1,131,12
2009,10,3,2,1,132,118
2009,10,3,2,1,133,132
2009,10,3,2,1,134,253
2009,10,3,2,1,135,128
2009,10,3,2,1,136,133
2009,10,3,2,2,201,21
2009,10,3,2,2,202,16
2009,10,3,2,3,311,4
2009,10,3,2,3,312,32
2009,10,3,2,3,313,1
2009,10,3,2,3,315,1
2009,10,3,2,3,316,9
2009,10,3,2,3,322,10
2009,10,3,2,3,323,7
2009,10,3,2,3,331,7
2009,10,3,2,3,340,16
2009,10,3,2,3,350,118
2009,10,3,2,3,360,364
2009,10,3,3,1,115,3
2009,10,3,3,1,116,7
2009,10,3,3,1,118,2
2009,10,3,3,1,131,4
2009,10,3,3,1,132,30
2009,10,3,3,1,133,29
2009,10,3,3,1,134,62
2009,10,3,3,1,135,14
2009,10,3,3,1,136,13
2009,10,3,3,2,201,7
2009,10,3,3,2,202,2
2009,10,3,3,3,312,6
2009,10,3,3,3,322,4
2009,10,3,3,3,323,2
2009,10,3,3,3,331,5
2009,10,3,3,3,340,7
2009,10,3,3,3,350,18
2009,10,3,3,3,360,16
2009,10,4,1,1,115,178
2009,10,4,1,1,116,617
2009,10,4,1,1,118,73
2009,10,4,1,1,120,6
2009,10,4,1,1,131,486
2009,10,4,1,1,132,3638
2009,10,4,1,1,133,3627
2009,10,4,1,1,134,4342
2009,10,4,1,1,135,996
2009,10,4,1,1,136,1235
2009,10,4,1,2,201,280
2009,10,4,1,2,202,33
2009,10,4,1,3,311,35
2009,10,4,1,3,312,294
2009,10,4,1,3,315,24
2009,10,4,1,3,316,39
2009,10,4,1,3,318,2
2009,10,4,1,3,319,52
2009,10,4,1,3,322,102
2009,10,4,1,3,323,223
2009,10,4,1,3,331,1109
2009,10,4,1,3,333,23
2009,10,4,1,3,340,317
2009,10,4,1,3,350,219
2009,10,4,1,3,360,640
2009,10,4,2,1,115,84
2009,10,4,2,1,116,187
2009,10,4,2,1,118,31
2009,10,4,2,1,120,14
2009,10,4,2,1,131,37
2009,10,4,2,1,132,421
2009,10,4,2,1,133,436
2009,10,4,2,1,134,819
2009,10,4,2,1,135,616
2009,10,4,2,1,136,421
2009,10,4,2,2,201,138
2009,10,4,2,2,202,33
2009,10,4,2,3,311,10
2009,10,4,2,3,312,181
2009,10,4,2,3,313,1
2009,10,4,2,3,315,4
2009,10,4,2,3,316,33
2009,10,4,2,3,318,2
2009,10,4,2,3,319,13
2009,10,4,2,3,322,33
2009,10,4,2,3,323,97
2009,10,4,2,3,331,279
2009,10,4,2,3,333,1
2009,10,4,2,3,340,316
2009,10,4,2,3,350,82
2009,10,4,2,3,360,701
2009,10,4,3,1,115,4
2009,10,4,3,1,116,8
2009,10,4,3,1,118,3
2009,10,4,3,1,131,3
2009,10,4,3,1,132,47
2009,10,4,3,1,133,33
2009,10,4,3,1,134,53
2009,10,4,3,1,135,11
2009,10,4,3,1,136,17
2009,10,4,3,2,201,10
2009,10,4,3,2,202,1
2009,10,4,3,3,312,10
2009,10,4,3,3,316,1
2009,10,4,3,3,319,1
2009,10,4,3,3,322,2
2009,10,4,3,3,323,7
2009,10,4,3,3,331,9
2009,10,4,3,3,340,5
2009,10,4,3,3,350,4
2009,10,4,3,3,360,30
2009,10,5,1,1,115,17
2009,10,5,1,1,116,62
2009,10,5,1,1,118,9
2009,10,5,1,1,120,3
2009,10,5,1,1,131,49
2009,10,5,1,1,132,187
2009,10,5,1,1,133,179
2009,10,5,1,1,134,292
2009,10,5,1,1,135,82
2009,10,5,1,1,136,147
2009,10,5,1,2,201,12
2009,10,5,1,2,202,1
2009,10,5,1,3,311,3
2009,10,5,1,3,312,11
2009,10,5,1,3,316,2
2009,10,5,1,3,319,2
2009,10,5,1,3,323,17
2009,10,5,1,3,324,690
2009,10,5,1,3,326,22
2009,10,5,1,3,329,591
2009,10,5,1,3,331,433
2009,10,5,1,3,333,42
2009,10,5,1,3,340,19
2009,10,5,1,3,350,1
2009,10,5,1,3,360,43
2009,10,5,2,1,115,10
2009,10,5,2,1,116,13
2009,10,5,2,1,118,4
2009,10,5,2,1,120,1
2009,10,5,2,1,131,1
2009,10,5,2,1,132,24
2009,10,5,2,1,133,18
2009,10,5,2,1,134,33
2009,10,5,2,1,135,32
2009,10,5,2,1,136,21
2009,10,5,2,2,201,3
2009,10,5,2,3,312,5
2009,10,5,2,3,316,2
2009,10,5,2,3,323,2
2009,10,5,2,3,324,98
2009,10,5,2,3,326,1
2009,10,5,2,3,329,107
2009,10,5,2,3,331,91
2009,10,5,2,3,333,3
2009,10,5,2,3,340,18
2009,10,5,2,3,360,24
2009,10,5,3,1,136,1
2009,10,5,3,3,324,1
2009,10,5,3,3,331,1
2009,10,5,3,3,360,1
2009,10,6,1,1,115,8
2009,10,6,1,1,116,36
2009,10,6,1,1,118,6
2009,10,6,1,1,120,2
2009,10,6,1,1,131,5
2009,10,6,1,1,132,12
2009,10,6,1,1,133,5
2009,10,6,1,1,134,33
2009,10,6,1,1,135,21
2009,10,6,1,1,136,75
2009,10,6,1,3,329,3837
2009,10,6,1,3,360,2
2009,10,6,2,1,115,2
2009,10,6,2,1,116,1
2009,10,6,2,1,132,2
2009,10,6,2,1,133,2
2009,10,6,2,1,134,2
2009,10,6,2,1,135,3
2009,10,6,2,1,136,2
2009,10,6,2,3,329,324
2009,10,6,2,3,340,21
2009,10,6,2,3,360,33
2009,10,6,3,1,133,1
2009,10,6,3,3,329,5
2009,99,1,1,3,400,143
2009,99,1,2,3,400,26
2009,99,1,3,3,400,34
2009,99,2,1,1,118,1
2009,99,2,1,1,131,1
2009,99,2,1,1,132,2
2009,99,2,1,1,133,3
2009,99,2,1,1,134,33
2009,99,2,1,1,135,11
2009,99,2,1,1,136,11
2009,99,2,1,2,201,2
2009,99,2,1,2,202,12
2009,99,2,1,3,311,1
2009,99,2,1,3,312,17
2009,99,2,1,3,316,3
2009,99,2,1,3,322,1
2009,99,2,1,3,323,1
2009,99,2,1,3,331,1
2009,99,2,1,3,340,22
2009,99,2,1,3,350,16
2009,99,2,1,3,360,61
2009,99,2,2,1,116,1
2009,99,2,2,1,118,1
2009,99,2,2,1,131,1
2009,99,2,2,1,133,3
2009,99,2,2,1,134,29
2009,99,2,2,1,135,17
2009,99,2,2,1,136,6
2009,99,2,2,2,201,2
2009,99,2,2,2,202,9
2009,99,2,2,3,312,11
2009,99,2,2,3,316,7
2009,99,2,2,3,323,1
2009,99,2,2,3,331,1
2009,99,2,2,3,340,8
2009,99,2,2,3,350,28
2009,99,2,2,3,360,385
2009,99,2,3,1,116,1
2009,99,2,3,1,118,1
2009,99,2,3,1,133,1
2009,99,2,3,1,134,9
2009,99,2,3,1,135,1
2009,99,2,3,1,136,4
2009,99,2,3,2,202,1
2009,99,2,3,3,311,1
2009,99,2,3,3,312,5
2009,99,2,3,3,340,5
2009,99,2,3,3,350,1
2009,99,2,3,3,360,25
2009,99,3,1,1,116,4
2009,99,3,1,1,118,5
2009,99,3,1,1,131,1
2009,99,3,1,1,132,6
2009,99,3,1,1,133,4
2009,99,3,1,1,134,27
2009,99,3,1,1,135,8
2009,99,3,1,1,136,16
2009,99,3,1,2,202,12
2009,99,3,1,3,311,1
2009,99,3,1,3,312,19
2009,99,3,1,3,316,3
2009,99,3,1,3,323,2
2009,99,3,1,3,331,3
2009,99,3,1,3,340,30
2009,99,3,1,3,350,8
2009,99,3,1,3,360,69
2009,99,3,2,1,116,1
2009,99,3,2,1,118,4
2009,99,3,2,1,132,4
2009,99,3,2,1,133,5
2009,99,3,2,1,134,14
2009,99,3,2,1,135,28
2009,99,3,2,1,136,18
2009,99,3,2,2,201,6
2009,99,3,2,2,202,8
2009,99,3,2,3,312,5
2009,99,3,2,3,315,1
2009,99,3,2,3,316,2
2009,99,3,2,3,331,2
2009,99,3,2,3,340,5
2009,99,3,2,3,350,17
2009,99,3,2,3,360,448
2009,99,3,3,1,116,1
2009,99,3,3,1,132,2
2009,99,3,3,1,134,5
2009,99,3,3,1,136,2
2009,99,3,3,2,201,1
2009,99,3,3,2,202,1
2009,99,3,3,3,311,1
2009,99,3,3,3,312,1
2009,99,3,3,3,331,3
2009,99,3,3,3,340,2
2009,99,3,3,3,350,1
2009,99,3,3,3,360,8
2009,99,4,1,1,115,2
2009,99,4,1,1,116,13
2009,99,4,1,1,118,19
2009,99,4,1,1,131,10
2009,99,4,1,1,132,109
2009,99,4,1,1,133,31
2009,99,4,1,1,134,79
2009,99,4,1,1,135,36
2009,99,4,1,1,136,69
2009,99,4,1,2,201,2
2009,99,4,1,2,202,16
2009,99,4,1,3,311,3
2009,99,4,1,3,312,83
2009,99,4,1,3,316,8
2009,99,4,1,3,319,1
2009,99,4,1,3,322,3
2009,99,4,1,3,323,13
2009,99,4,1,3,331,97
2009,99,4,1,3,333,2
2009,99,4,1,3,340,180
2009,99,4,1,3,350,12
2009,99,4,1,3,360,298
2009,99,4,2,1,115,4
2009,99,4,2,1,116,10
2009,99,4,2,1,118,9
2009,99,4,2,1,131,1
2009,99,4,2,1,132,8
2009,99,4,2,1,133,8
2009,99,4,2,1,134,35
2009,99,4,2,1,135,33
2009,99,4,2,1,136,26
2009,99,4,2,2,201,1
2009,99,4,2,2,202,12
2009,99,4,2,3,311,4
2009,99,4,2,3,312,41
2009,99,4,2,3,316,9
2009,99,4,2,3,318,2
2009,99,4,2,3,323,4
2009,99,4,2,3,331,30
2009,99,4,2,3,333,1
2009,99,4,2,3,340,80
2009,99,4,2,3,350,10
2009,99,4,2,3,360,742
2009,99,4,3,1,116,1
2009,99,4,3,1,118,1
2009,99,4,3,1,131,1
2009,99,4,3,1,132,1
2009,99,4,3,1,133,2
2009,99,4,3,1,134,7
2009,99,4,3,2,202,2
2009,99,4,3,3,312,3
2009,99,4,3,3,316,1
2009,99,4,3,3,331,3
2009,99,4,3,3,340,3
2009,99,4,3,3,360,15
2009,99,5,1,1,116,1
2009,99,5,1,1,118,2
2009,99,5,1,1,131,2
2009,99,5,1,1,132,1
2009,99,5,1,1,133,1
2009,99,5,1,1,134,5
2009,99,5,1,1,135,5
2009,99,5,1,1,136,5
2009,99,5,1,3,312,4
2009,99,5,1,3,324,1
2009,99,5,1,3,329,6
2009,99,5,1,3,331,18
2009,99,5,1,3,333,3
2009,99,5,1,3,340,5
2009,99,5,1,3,360,9
2009,99,5,2,1,132,1
2009,99,5,2,1,136,1
2009,99,5,2,3,329,1
2009,99,5,2,3,331,3
2009,99,5,2,3,340,5
2009,99,5,2,3,360,10
2009,99,6,1,1,134,1
2009,99,6,1,3,329,11
2009,99,6,2,1,116,1
2009,99,6,2,1,133,1
2009,99,6,2,3,329,11
2009,99,6,2,3,333,1
2009,99,6,2,3,340,3
2009,99,6,2,3,360,7
2008,1,1,1,1,132,3
2008,1,1,1,1,134,12
2008,1,1,1,1,135,16
2008,1,1,1,1,136,39
2008,1,1,1,3,400,5746
2008,1,1,2,1,132,1
2008,1,1,2,1,133,1
2008,1,1,2,1,134,2
2008,1,1,2,1,135,1
2008,1,1,2,1,136,2
2008,1,1,2,3,400,188
2008,1,1,3,1,134,1
2008,1,1,3,1,136,1
2008,1,1,3,3,400,274
2008,1,2,1,1,115,4
2008,1,2,1,1,116,32
2008,1,2,1,1,118,4
2008,1,2,1,1,131,10
2008,1,2,1,1,132,186
2008,1,2,1,1,133,285
2008,1,2,1,1,134,1535
2008,1,2,1,1,135,273
2008,1,2,1,1,136,804
2008,1,2,1,2,201,7
2008,1,2,1,2,202,15
2008,1,2,1,3,311,2
2008,1,2,1,3,312,21
2008,1,2,1,3,314,1
2008,1,2,1,3,323,7
2008,1,2,1,3,331,1
2008,1,2,1,3,333,8
2008,1,2,1,3,340,6
2008,1,2,1,3,350,777
2008,1,2,1,3,360,197
2008,1,2,2,1,116,2
2008,1,2,2,1,132,41
2008,1,2,2,1,133,39
2008,1,2,2,1,134,83
2008,1,2,2,1,135,35
2008,1,2,2,1,136,117
2008,1,2,2,2,202,4
2008,1,2,2,3,312,2
2008,1,2,2,3,340,1
2008,1,2,2,3,350,100
2008,1,2,2,3,360,386
2008,1,2,3,1,116,1
2008,1,2,3,1,131,1
2008,1,2,3,1,132,6
2008,1,2,3,1,133,6
2008,1,2,3,1,134,30
2008,1,2,3,1,135,5
2008,1,2,3,1,136,16
2008,1,2,3,2,202,1
2008,1,2,3,3,340,2
2008,1,2,3,3,350,26
2008,1,2,3,3,360,15
2008,1,3,1,1,115,18
2008,1,3,1,1,116,105
2008,1,3,1,1,117,1
2008,1,3,1,1,118,19
2008,1,3,1,1,131,37
2008,1,3,1,1,132,765
2008,1,3,1,1,133,639
2008,1,3,1,1,134,1042
2008,1,3,1,1,135,107
2008,1,3,1,1,136,685
2008,1,3,1,2,201,73
2008,1,3,1,2,202,19
2008,1,3,1,3,311,3
2008,1,3,1,3,312,37
2008,1,3,1,3,314,2
2008,1,3,1,3,322,12
2008,1,3,1,3,323,8
2008,1,3,1,3,331,10
2008,1,3,1,3,340,15
2008,1,3,1,3,350,394
2008,1,3,1,3,360,132
2008,1,3,2,1,115,1
2008,1,3,2,1,116,7
2008,1,3,2,1,117,1
2008,1,3,2,1,118,3
2008,1,3,2,1,131,4
2008,1,3,2,1,132,123
2008,1,3,2,1,133,72
2008,1,3,2,1,134,116
2008,1,3,2,1,135,37
2008,1,3,2,1,136,201
2008,1,3,2,2,201,10
2008,1,3,2,2,202,4
2008,1,3,2,3,311,1
2008,1,3,2,3,312,5
2008,1,3,2,3,313,6
2008,1,3,2,3,322,1
2008,1,3,2,3,323,2
2008,1,3,2,3,340,5
2008,1,3,2,3,350,68
2008,1,3,2,3,360,357
2008,1,3,3,1,116,1
2008,1,3,3,1,118,2
2008,1,3,3,1,132,7
2008,1,3,3,1,133,17
2008,1,3,3,1,134,13
2008,1,3,3,1,136,10
2008,1,3,3,2,201,3
2008,1,3,3,3,312,1
2008,1,3,3,3,322,2
2008,1,3,3,3,350,11
2008,1,3,3,3,360,6
2008,1,4,1,1,115,323
2008,1,4,1,1,116,904
2008,1,4,1,1,117,14
2008,1,4,1,1,118,116
2008,1,4,1,1,120,10
2008,1,4,1,1,131,608
2008,1,4,1,1,132,4775
2008,1,4,1,1,133,2873
2008,1,4,1,1,134,2350
2008,1,4,1,1,135,376
2008,1,4,1,1,136,2089
2008,1,4,1,2,201,448
2008,1,4,1,2,202,71
2008,1,4,1,3,311,26
2008,1,4,1,3,312,189
2008,1,4,1,3,314,5
2008,1,4,1,3,315,12
2008,1,4,1,3,318,2
2008,1,4,1,3,319,25
2008,1,4,1,3,322,40
2008,1,4,1,3,323,91
2008,1,4,1,3,331,537
2008,1,4,1,3,333,26
2008,1,4,1,3,340,163
2008,1,4,1,3,350,214
2008,1,4,1,3,360,738
2008,1,4,2,1,115,38
2008,1,4,2,1,116,105
2008,1,4,2,1,117,3
2008,1,4,2,1,118,18
2008,1,4,2,1,120,6
2008,1,4,2,1,131,54
2008,1,4,2,1,132,561
2008,1,4,2,1,133,285
2008,1,4,2,1,134,341
2008,1,4,2,1,135,144
2008,1,4,2,1,136,571
2008,1,4,2,2,201,67
2008,1,4,2,2,202,14
2008,1,4,2,3,311,4
2008,1,4,2,3,312,44
2008,1,4,2,3,313,14
2008,1,4,2,3,314,3
2008,1,4,2,3,319,3
2008,1,4,2,3,322,4
2008,1,4,2,3,323,14
2008,1,4,2,3,331,75
2008,1,4,2,3,333,3
2008,1,4,2,3,340,33
2008,1,4,2,3,350,41
2008,1,4,2,3,360,843
2008,1,4,3,1,115,3
2008,1,4,3,1,116,9
2008,1,4,3,1,131,8
2008,1,4,3,1,132,42
2008,1,4,3,1,133,23
2008,1,4,3,1,134,22
2008,1,4,3,1,135,5
2008,1,4,3,1,136,20
2008,1,4,3,2,201,2
2008,1,4,3,2,202,1
2008,1,4,3,3,312,7
2008,1,4,3,3,315,1
2008,1,4,3,3,319,1
2008,1,4,3,3,323,1
2008,1,4,3,3,331,2
2008,1,4,3,3,340,3
2008,1,4,3,3,350,7
2008,1,4,3,3,360,13
2008,1,5,1,1,115,94
2008,1,5,1,1,116,188
2008,1,5,1,1,117,10
2008,1,5,1,1,118,36
2008,1,5,1,1,120,6
2008,1,5,1,1,131,129
2008,1,5,1,1,132,562
2008,1,5,1,1,133,261
2008,1,5,1,1,134,223
2008,1,5,1,1,135,55
2008,1,5,1,1,136,362
2008,1,5,1,2,201,41
2008,1,5,1,2,202,12
2008,1,5,1,3,311,2
2008,1,5,1,3,312,9
2008,1,5,1,3,314,1
2008,1,5,1,3,323,9
2008,1,5,1,3,324,662
2008,1,5,1,3,329,500
2008,1,5,1,3,331,282
2008,1,5,1,3,333,118
2008,1,5,1,3,340,17
2008,1,5,1,3,350,4
2008,1,5,1,3,360,146
2008,1,5,2,1,115,8
2008,1,5,2,1,116,24
2008,1,5,2,1,118,5
2008,1,5,2,1,120,2
2008,1,5,2,1,131,8
2008,1,5,2,1,132,64
2008,1,5,2,1,133,16
2008,1,5,2,1,134,24
2008,1,5,2,1,135,7
2008,1,5,2,1,136,43
2008,1,5,2,2,201,5
2008,1,5,2,2,202,1
2008,1,5,2,3,312,2
2008,1,5,2,3,323,1
2008,1,5,2,3,324,72
2008,1,5,2,3,329,50
2008,1,5,2,3,331,28
2008,1,5,2,3,333,9
2008,1,5,2,3,340,6
2008,1,5,2,3,350,1
2008,1,5,2,3,360,80
2008,1,5,3,1,116,2
2008,1,5,3,1,133,1
2008,1,5,3,3,329,1
2008,1,5,3,3,331,1
2008,1,6,1,1,115,42
2008,1,6,1,1,116,137
2008,1,6,1,1,118,34
2008,1,6,1,1,120,4
2008,1,6,1,1,131,15
2008,1,6,1,1,132,59
2008,1,6,1,1,133,19
2008,1,6,1,1,134,31
2008,1,6,1,1,135,18
2008,1,6,1,1,136,184
2008,1,6,1,3,329,3420
2008,1,6,1,3,333,5
2008,1,6,1,3,360,23
2008,1,6,2,1,116,13
2008,1,6,2,1,118,5
2008,1,6,2,1,120,1
2008,1,6,2,1,131,3
2008,1,6,2,1,132,12
2008,1,6,2,1,135,1
2008,1,6,2,1,136,13
